RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12
24.0,Kentucky,24,115300.0,112900.0,110300.0,109e3,107900.0,108900.0,108100.0,108500.0,103500.0,103300.0,102800.0,107300.0,106700.0,107500.0,106100.0,107900.0,108600.0,111e3,111e3,113300.0,114600.0,116100.0,115400.0,113500.0,114200.0,114700.0,115500.0,114100.0,110600.0,108900.0,107e3,106200.0,108100.0,113900.0,118500.0,119300.0,114500.0,112500.0,109800.0,110400.0,110900.0,111200.0,110300.0,11e4,111100.0,112e3,113600.0,113e3,113500.0,113400.0,114300.0,114600.0,114400.0,114600.0,116500.0,118500.0,119600.0,119400.0,117900.0,117500.0,117100.0,116700.0,116e3,114700.0,115200.0,115300.0,117800.0,119200.0,121e3,119900.0,118e3,116900.0,116400.0,117700.0,119800.0,121900.0,123600.0,123900.0,123900.0,123800.0,124700.0,127100.0,129700.0,133800.0,135e3,136e3,134400.0,136200.0,135400.0,136400.0,135500.0,137600.0,137800.0,143400.0,147300.0,148800.0,144800.0,141400.0,141200.0,142e3,143e3,144100.0,144700.0,144e3,143300.0,143600.0,147100.0,149900.0,150100.0,149100.0,147400.0,147100.0,146900.0,147200.0,148400.0,150100.0,151300.0,
46.0,Oregon,25,256500.0,249200.0,242700.0,240800.0,241700.0,240600.0,235700.0,234400.0,231200.0,230500.0,230100.0,233700.0,232100.0,226e3,216600.0,213900.0,213e3,213800.0,211500.0,210600.0,210500.0,212200.0,213100.0,212900.0,213300.0,210700.0,207e3,202700.0,203300.0,204600.0,205100.0,203300.0,202100.0,200600.0,197300.0,192800.0,189400.0,184900.0,182500.0,181800.0,185e3,189e3,189800.0,190600.0,193300.0,192700.0,192600.0,189300.0,19e4,189800.0,190300.0,196100.0,200300.0,204e3,205200.0,207400.0,210600.0,209400.0,210800.0,210600.0,215500.0,219200.0,225200.0,228300.0,230500.0,230700.0,232500.0,234e3,236400.0,237500.0,237100.0,237900.0,236500.0,236700.0,235400.0,236700.0,238500.0,240600.0,241800.0,242500.0,242400.0,242e3,244600.0,247100.0,251e3,251600.0,253e3,253400.0,254400.0,254500.0,254600.0,255100.0,256500.0,259500.0,263900.0,266200.0,268500.0,269100.0,270700.0,271700.0,272700.0,276300.0,279200.0,283e3,285700.0,288800.0,293e3,297600.0,299900.0,299100.0,297e3,296700.0,299700.0,301600.0,304600.0,305200.0,311e3,315500.0
45.0,Oklahoma,26,98600.0,98200.0,98100.0,101800.0,102200.0,102900.0,100400.0,100300.0,97700.0,95e3,93700.0,97200.0,102e3,103900.0,103500.0,105e3,106400.0,106500.0,104200.0,103100.0,103100.0,102400.0,103500.0,104e3,105600.0,108100.0,108400.0,109200.0,104400.0,102e3,100800.0,100800.0,102400.0,101300.0,104900.0,106600.0,105500.0,102500.0,101700.0,103500.0,106400.0,107400.0,108700.0,108900.0,106600.0,108100.0,107500.0,11e4,109500.0,111600.0,112800.0,113500.0,112600.0,113700.0,115900.0,116800.0,116900.0,116e3,120400.0,121400.0,122600.0,120300.0,120500.0,120600.0,120600.0,121300.0,122300.0,122600.0,122700.0,123100.0,124200.0,124200.0,124700.0,124900.0,126400.0,127200.0,127900.0,128e3,128300.0,128e3,128300.0,128200.0,128300.0,129e3,128900.0,128700.0,128600.0,128500.0,129100.0,129500.0,129800.0,128e3,124e3,124300.0,132e3,137600.0,137900.0,131900.0,129900.0,130600.0,130900.0,130300.0,129600.0,130200.0,131700.0,132e3,135800.0,138100.0,139400.0,138800.0,138700.0,140600.0,139600.0,138300.0,136900.0,137100.0,136600.0,
11.0,Connecticut,27,266700.0,263300.0,252e3,240900.0,235400.0,237800.0,238200.0,237700.0,234800.0,233200.0,233500.0,232200.0,232600.0,226700.0,221e3,215700.0,215100.0,216700.0,217900.0,220700.0,226100.0,232e3,238800.0,244300.0,248900.0,244700.0,233700.0,225100.0,224e3,233400.0,235100.0,240400.0,242500.0,250800.0,254800.0,251500.0,244900.0,239800.0,236400.0,236500.0,229500.0,229400.0,229200.0,228100.0,225800.0,221800.0,226200.0,226e3,228300.0,228600.0,227200.0,227e3,225700.0,226500.0,223500.0,223500.0,225600.0,228600.0,227600.0,222400.0,222300.0,224600.0,229900.0,231500.0,231600.0,237100.0,235900.0,236200.0,232300.0,233800.0,234500.0,233500.0,227700.0,224200.0,222900.0,225500.0,227200.0,226900.0,226e3,223300.0,225400.0,224300.0,223700.0,219100.0,219900.0,219700.0,219600.0,219300.0,219900.0,219600.0,219600.0,219800.0,219600.0,22e4,221300.0,226500.0,227200.0,227300.0,222900.0,224100.0,220900.0,222500.0,223500.0,227400.0,228100.0,227900.0,230600.0,231800.0,231700.0,228500.0,225600.0,225800.0,224600.0,228100.0,227400.0,232300.0,234800.0,
6.0,Arkansas,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120200.0,117900.0,120700.0,121100.0,125500.0,127200.0,127e3,129900.0,130400.0,131600.0,127700.0,130400.0,130700.0,132300.0,129800.0,128500.0,127800.0,128100.0,129600.0,130100.0,128300.0,126600.0,124500.0,122600.0,122100.0,120700.0,122400.0,121500.0,122900.0,122400.0,121e3,120400.0,121100.0,123100.0,125e3,124700.0,130400.0,131500.0,133300.0,129e3,128100.0,127400.0,126700.0,126900.0,127400.0,126900.0,126400.0,127e3,129400.0,130500.0,130100.0,131500.0,131900.0,133700.0,134e3,134300.0,135400.0,137200.0,137e3,136500.0,135200.0,135400.0,134500.0,132900.0,135200.0,136100.0,138100.0,138300.0,139100.0,,
55.0,Utah,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206700.0,208e3,210100.0,210700.0,210800.0,210100.0,211200.0,211400.0,214700.0,214600.0,212200.0,207700.0,206400.0,211e3,215200.0,215900.0,217500.0,219100.0,223100.0,225100.0,226e3,230200.0,231800.0,236200.0,236600.0,238800.0,240700.0,245500.0,245500.0,246100.0,242500.0,244e3,243e3,244100.0,245600.0,250600.0,252100.0,252e3,248800.0,250200.0,252700.0,255400.0,257200.0,260600.0,263400.0,263900.0,264100.0,263600.0,266400.0,268400.0,271800.0,275400.0,280700.0,,
42.0,Nevada,30,250100.0,246200.0,238400.0,230800.0,220900.0,209100.0,199200.0,192200.0,183600.0,175100.0,166800.0,161600.0,155300.0,146200.0,138e3,132900.0,130100.0,127200.0,125700.0,127600.0,129e3,129600.0,13e4,131e3,131900.0,133400.0,134600.0,135400.0,131600.0,129200.0,127300.0,127400.0,126300.0,124700.0,123300.0,123900.0,121800.0,119700.0,117e3,115900.0,114500.0,111400.0,110800.0,112400.0,114100.0,113100.0,112700.0,114e3,116300.0,118400.0,12e4,124200.0,126300.0,129e3,131100.0,135800.0,139e3,141900.0,143500.0,147500.0,150900.0,155400.0,158e3,162300.0,165400.0,168600.0,169200.0,171e3,172100.0,173800.0,174700.0,177400.0,180500.0,182600.0,182200.0,176200.0,175700.0,179e3,187e3,190300.0,191200.0,192700.0,194500.0,200900.0,202300.0,203200.0,200300.0,2e5,202700.0,202700.0,205700.0,205400.0,206800.0,207700.0,211300.0,217100.0,217500.0,216800.0,214600.0,216900.0,217400.0,217100.0,217400.0,219700.0,223100.0,223400.0,226800.0,229100.0,234e3,233600.0,235500.0,240700.0,245300.0,249400.0,252300.0,254300.0,252600.0,
41.0,New Mexico,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179100.0,179400.0,179900.0,180400.0,180800.0,181200.0,181200.0,182100.0,180400.0,180300.0,179600.0,181700.0,181900.0,185700.0,184900.0,185300.0,182900.0,183500.0,182100.0,181500.0,181600.0,183500.0,185e3,187900.0,188100.0,187900.0,183600.0,182600.0,185200.0,186800.0,187600.0,186500.0,191300.0,193800.0,194500.0,196900.0,198100.0,197700.0,193300.0,191300.0,193400.0,194e3,196100.0,
61.0,West Virginia,32,93500.0,93700.0,99200.0,1e5,97500.0,94500.0,89900.0,90500.0,92e3,91100.0,93100.0,91e3,94300.0,91300.0,94600.0,97500.0,103700.0,100900.0,97200.0,94600.0,97900.0,100700.0,101900.0,95500.0,93e3,90500.0,96700.0,99500.0,97500.0,92300.0,88500.0,91700.0,95400.0,100200.0,105700.0,101800.0,95100.0,89600.0,93400.0,97500.0,95200.0,95300.0,92e3,99200.0,96700.0,104400.0,103200.0,105900.0,102700.0,98600.0,103300.0,102900.0,106300.0,103700.0,105100.0,106e3,108e3,112300.0,109800.0,107400.0,103e3,107500.0,109900.0,113900.0,113700.0,115100.0,114100.0,112700.0,111200.0,110800.0,111700.0,106500.0,100100.0,97800.0,105700.0,111500.0,113900.0,113200.0,110500.0,107200.0,109200.0,115900.0,123100.0,124800.0,128400.0,128800.0,127400.0,127500.0,130100.0,132400.0,134100.0,135700.0,138400.0,141700.0,143700.0,144500.0,142600.0,142700.0,141600.0,141700.0,14e4,140700.0,134300.0,134300.0,134e3,144e3,150900.0,152300.0,145e3,136500.0,138800.0,143700.0,150500.0,147300.0,145600.0,144600.0,149700.0,
38.0,Nebraska,33,119e3,121e3,122300.0,119500.0,118100.0,117500.0,116100.0,115500.0,112400.0,111e3,107400.0,112800.0,115600.0,121200.0,122200.0,123700.0,123800.0,123900.0,125200.0,126e3,124200.0,122200.0,121e3,122100.0,126100.0,129100.0,130100.0,126700.0,125400.0,127700.0,129400.0,129900.0,129400.0,130100.0,131400.0,130500.0,130900.0,130400.0,130400.0,129300.0,128300.0,128600.0,128100.0,129600.0,131500.0,132100.0,132400.0,132200.0,133800.0,135300.0,136400.0,135300.0,134400.0,133700.0,137500.0,138500.0,137600.0,135600.0,135e3,134200.0,135600.0,135300.0,137900.0,138200.0,139e3,137500.0,137800.0,137900.0,139300.0,137100.0,136600.0,137300.0,139200.0,140900.0,140800.0,141100.0,140800.0,141500.0,141800.0,142600.0,145500.0,146500.0,147400.0,145500.0,146e3,145e3,146800.0,148e3,149800.0,149300.0,149500.0,150400.0,151200.0,151900.0,152900.0,153900.0,154400.0,155e3,154e3,154500.0,151300.0,153700.0,154600.0,157900.0,158700.0,156800.0,161400.0,160900.0,164900.0,164900.0,168500.0,168700.0,167800.0,166700.0,167800.0,168100.0,,
20.0,Idaho,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160100.0,162300.0,166300.0,167600.0,168400.0,164700.0,164200.0,163e3,164600.0,165200.0,166600.0,167100.0,167800.0,168400.0,169100.0,169300.0,170100.0,170900.0,172500.0,174e3,175400.0,176900.0,178e3,18e4,181700.0,182300.0,181800.0,182400.0,183700.0,185700.0,186400.0,187e3,187100.0,186400.0,187600.0,188300.0,19e4,190800.0,193100.0,194e3,194200.0,194900.0,196700.0,199600.0,199600.0,199900.0,199800.0,200200.0,199900.0,199100.0,203300.0,206800.0,211100.0,213900.0,218100.0,217400.0,
35.0,Montana,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189500.0,186400.0,183600.0,183700.0,186500.0,192200.0,198300.0,201200.0,206500.0,201e3,197500.0,190200.0,19e4,192200.0,193900.0,197e3,197200.0,200500.0,207100.0,207800.0,209100.0,205900.0,208800.0,209e3,209e3,208700.0,208800.0,206800.0,206700.0,205300.0,210900.0,216300.0,223900.0,223200.0,219900.0,214500.0,214600.0,220300.0,225300.0,230100.0,224e3,227100.0,224800.0,228900.0,225700.0,226500.0,231e3,234200.0,236400.0,235700.0,234800.0,234800.0,236300.0,238e3,238200.0,239800.0,239400.0,239800.0,237700.0,237600.0,239300.0,239400.0,240800.0,241e3,242700.0,242500.0,248200.0,250800.0,261100.0,254700.0,254700.0,249600.0,252200.0,256200.0,257300.0,258700.0,259500.0,260500.0,
13.0,Delaware,36,223900.0,221100.0,223400.0,211900.0,209e3,205200.0,204900.0,207800.0,204300.0,206200.0,204500.0,209200.0,212900.0,212e3,211900.0,201400.0,200500.0,197800.0,199400.0,197400.0,195400.0,198100.0,203900.0,201500.0,204500.0,199300.0,204200.0,194300.0,196400.0,194200.0,198600.0,191300.0,191100.0,190400.0,196200.0,191200.0,189800.0,178600.0,176700.0,169700.0,172300.0,173200.0,177300.0,177900.0,177500.0,180900.0,186800.0,186e3,184300.0,179300.0,178300.0,174e3,176700.0,180500.0,181500.0,184e3,188e3,193200.0,195100.0,192e3,193100.0,191700.0,193400.0,195100.0,196500.0,198900.0,2e5,202600.0,202500.0,202800.0,194800.0,196400.0,198400.0,206600.0,204400.0,195300.0,192500.0,189900.0,195600.0,194400.0,193300.0,190400.0,187700.0,188500.0,196900.0,196400.0,196700.0,191400.0,199e3,207100.0,208400.0,211100.0,209500.0,212400.0,217500.0,219800.0,219e3,220900.0,223700.0,226e3,223200.0,218900.0,217600.0,215100.0,218100.0,220400.0,225600.0,227800.0,237400.0,232800.0,233e3,220900.0,218900.0,215200.0,219e3,227200.0,239100.0,
3.0,Alaska,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317300.0,318e3,318300.0,314400.0,313e3,314200.0,315600.0,314500.0,309900.0,307900.0,303800.0,301900.0,305600.0,309e3,312300.0,309100.0,305300.0,312500.0,317800.0,323200.0,314500.0,307e3,303800.0,300400.0,303400.0,310200.0,316400.0,321700.0
37.0,North Dakota,38,137e3,137900.0,139600.0,138600.0,137400.0,138200.0,139e3,137700.0,138400.0,139e3,138300.0,139500.0,139800.0,144700.0,145400.0,147600.0,146500.0,145200.0,144500.0,140900.0,138600.0,139900.0,144100.0,147100.0,143600.0,145e3,144700.0,149e3,148e3,152100.0,151300.0,152900.0,151100.0,149100.0,15e4,151900.0,155300.0,154600.0,153100.0,151200.0,152500.0,153e3,155e3,153200.0,154600.0,157300.0,163200.0,166500.0,165800.0,164700.0,165100.0,168600.0,17e4,171600.0,177200.0,182400.0,187700.0,189e3,184800.0,184900.0,184700.0,190900.0,189100.0,185700.0,183500.0,184700.0,187500.0,186700.0,186800.0,187e3,193400.0,196600.0,2e5,193900.0,195600.0,198400.0,202100.0,203500.0,202700.0,206600.0,209e3,220200.0,218600.0,215800.0,204100.0,207700.0,208600.0,215600.0,217800.0,219400.0,214900.0,211800.0,211900.0,215400.0,218700.0,216200.0,215300.0,213300.0,216600.0,215e3,216600.0,215500.0,221300.0,224500.0,225400.0,222500.0,226100.0,226300.0,221300.0,212900.0,219500.0,224600.0,224800.0,223500.0,224300.0,227100.0,224e3,
12.0,District of Columbia,39,397600.0,395600.0,394400.0,394e3,398e3,390700.0,391500.0,379800.0,379900.0,370800.0,373500.0,369800.0,370600.0,368900.0,365400.0,369200.0,362500.0,363e3,358800.0,353700.0,354600.0,347e3,362500.0,351100.0,344400.0,333100.0,343e3,345100.0,346100.0,362800.0,382e3,382400.0,378500.0,386800.0,407400.0,392800.0,378300.0,356e3,357500.0,360900.0,356500.0,362300.0,365900.0,370200.0,364600.0,365900.0,371600.0,373500.0,361e3,356600.0,371100.0,383500.0,397200.0,398700.0,406400.0,411500.0,413e3,421600.0,431500.0,445700.0,439800.0,439400.0,431600.0,433e3,429200.0,431900.0,445100.0,446500.0,450900.0,446100.0,452500.0,449800.0,454500.0,454100.0,462600.0,466600.0,474300.0,476e3,472100.0,473200.0,474700.0,476300.0,480100.0,478400.0,487700.0,491600.0,499400.0,506200.0,504900.0,504700.0,499700.0,498300.0,496300.0,498900.0,496700.0,505400.0,503e3,506400.0,505700.0,505900.0,512900.0,516700.0,519800.0,526800.0,530900.0,534900.0,539800.0,536400.0,543100.0,531900.0,529700.0,528700.0,537700.0,531200.0,523700.0,518400.0,514600.0,
62.0,Wyoming,40,192800.0,194700.0,189600.0,185400.0,181400.0,184100.0,187700.0,193900.0,191300.0,186800.0,183500.0,189700.0,193600.0,194900.0,191200.0,19e4,188700.0,186500.0,188200.0,19e4,191800.0,190500.0,192300.0,196800.0,199100.0,196800.0,192900.0,19e4,188500.0,189200.0,190400.0,195500.0,195400.0,198300.0,196100.0,201300.0,196500.0,195700.0,187600.0,187e3,185600.0,187e3,192200.0,192500.0,191200.0,185200.0,181600.0,185600.0,189e3,195400.0,195300.0,195400.0,191600.0,187e3,188700.0,197700.0,200300.0,195600.0,192600.0,196900.0,204300.0,202100.0,199600.0,200300.0,201e3,199700.0,198500.0,201e3,200100.0,199600.0,195400.0,197800.0,197300.0,198800.0,199800.0,198500.0,197700.0,198800.0,208600.0,210300.0,211300.0,206800.0,205500.0,205200.0,206900.0,212500.0,214800.0,216500.0,221500.0,229400.0,231400.0,226700.0,220300.0,210100.0,212800.0,208900.0,220500.0,218500.0,225900.0,226e3,229700.0,231500.0,231e3,241800.0,245100.0,240700.0,230600.0,224900.0,229200.0,225200.0,225600.0,229600.0,228900.0,239e3,243400.0,259900.0,259e3,
